Date,Time,Site,Station_ID,Depth_TMB,Depth_m,Comments,chla_ug.L,TSS_mg.L,VSS_mg.L,TDS_mg.L,NH4_mg.L,Nox_mg.L,TKN_mg.L,TP_mg.L,DOPO4_mg.L,TOC_mg.L,DOC_mg.L,Alkalinity_mg.L,Cl_mg.L,SO4_mg.L,Tfe_ug.L,TMn_ug.L,DMn_ug.L,Ca_mg.L,Mg_mg.L,Na_mg.L,K_mg.L,As_ug.L,Tsi_mg.L,Dsi_mg.L,Algae_cells.mL,Br_mg.L,Ecoli_MPN,FecalCol.100mL,TTHMFP_uM,Dfe_ug.L,DMn_ug.L,Pb_ug.L,STKN_mg.L,DTP_mg.L,TOPOO4_mg.L,CBOD5_mg.L,BOD20_mg.L,VSS_mg.L_alt,NO3_mg.L,NO2_mg.L,Si_mg.L,Color_mg.L,pH,SBFP,SolP.P_mg.L
09/07/2016,10:40,RC-05,15170,M,6,,1.8,9.2,5,135,<0.1,<0.005,0.88,0.033,<0.005,4.5,4.7,80,6.2,19.6,159,21,,33.8,2.58,9.12,4.38,5.2,5.4,6,73000,<0.1,2,,,,,,,,,,,,,,,,,,
09/07/2016,10:40,RC-05,15170,B,12,,3.2,13.3,4.7,137,<0.1,<0.005,0.87,0.041,<0.005,4.3,4.1,82,6.3,21.6,274,84.3,,32.7,2.45,9.21,4.14,6.6,6.7,6.7,,<0.1,<1,,,,,,,,,,,,,,,,,,
09/07/2016,11:30,RC-06,15199,M,2,,8.2,23.8,7,179,<0.1,<0.005,0.94,0.055,<0.005,4.9,4.2,92,7.1,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
10/06/2016,9:00,RC-05,15170,M,6,,27.3,13.4,6.4,136,<0.1,0.23,0.22,0.053,<0.005,3.6,3.6,94,6.8,18.2,322,34.5,,35.2,2.57,9.32,4.31,5,9.1,6.6,227000,<0.1,,,,,,,,,,,,,,,,,,,
11/09/2016,9:45,RC-05,15170,M,6,,12.8,11.3,<4.5,151,<0.1,0.1,0.63,0.041,<0.005,3.7,4.3,98,5.7,16.5,250,25,,33,2.4,8.5,3.9,3.6,6.6,5.4,142000,<0.1,,,,,,,,,,,,,,,,,,,
12/21/2016,8:40,RC-01,15168,T,0.3,,1.9,5.9,<2.5,158,<0.1,0.64,1.1,0.029,0.014,3.7,3.8,96,6.3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
12/21/2016,9:05,RC-02,15169,T,0.3,,3.7,5.6,<2.5,162,<0.1,0.6,0.6,0.027,0.012,3.7,3.9,88,6.6,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
12/21/2016,9:25,RC-03,11068,T,0.3,,3.3,5.8,<2.5,159,<0.1,0.53,0.45,0.027,0.007,3.7,4.1,96,6.3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
12/21/2016,9:50,RC-04,15172,T,0.3,,3.7,23.4,6.2,177,<0.1,0.44,0.98,0.041,<0.005,4.2,4.1,114,9.3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
12/21/2016,10:20,RC-05,15170,T,0.3,,6.7,7.6,<2.5,155,<0.1,0.55,0.65,0.03,0.0091,3.6,3.6,98,6.7,19.2,206,32.1,,38.4,2.77,9.87,4.46,2.6,7,6,,0.12,<1,,,,,,,,,,,,,,,,,,
12/21/2016,10:20,RC-05,15170,M,6,,5.6,9,3.2,152,<0.1,0.56,0.56,0.036,0.0077,3.8,4.6,100,6.5,18.9,208,32.3,,38.3,2.77,9.79,4.46,2.6,7,5.9,74000,0.11,3,,,,,,,,,,,,,,,,,,
12/21/2016,10:20,RC-05,15170,B,12,,1.5,7.7,2.5,156,<0.1,0.55,0.62,0.031,0.006,3.5,3.8,98,6.5,19.5,200,32.9,,38.9,2.81,9.91,4.5,2.5,7.2,5.9,,<0.1,1,,,,,,,,,,,,,,,,,,
12/21/2016,11:15,RC-06,15199,T,0.3,,5.9,19.6,<8.8,154,<0.1,0.45,0.89,0.038,<0.005,3.9,4.1,104,6.4,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
01/04/2017,9:30,RC-05,15170,M,6,Blanks not sampled,9.6,9.3,<3.6,179,<0.1,0.5,0.31,0.072,0.0089,3.8,3.6,94,6.6,19.9,198,29.4,,35.5,2.55,9.26,4.13,2.3,6.5,5.7,119806.2,<0.1,NS,,,,,,,,,,,,,,,,,,
02/08/2017,9:55,RC-05,15170,M,5,,2.2,11,4.4,158,<0.1,0.29,0.113,0.042,<0.005,3.7,3.5,98,6.5,19.7,208,36,,38.2,2.72,9.46,4.11,2.2,7.23,5.63,41100,<0.1,NS,,,,,,,,,,,,,,,,,,
03/08/2017,8:45,RC-01,15168,T,0.3,,18.5,9.5,<2.7,165,0.1,0.38,0.29,0.03,<0.005,3.9,4.2,98,6.3,,,,,,,,,,,,,,<2,,,,,,,,,,,,,,,,,,
03/08/2017,9:30,RC-02,15169,T,0.3,,31.2,10.1,<3.1,168,0.14,0.33,0.39,0.032,<0.005,3.8,3.9,102,6.3,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
03/08/2017,10:00,RC-03,11068,T,0.3,,4.4,11.5,<4.2,165,0.21,0.26,0.4,0.03,<0.005,4,3.7,98,6.4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
03/08/2017,10:30,RC-04,15172,T,0.3,,3,25.2,<10.0,164,0.16,0.15,0.67,0.059,<0.005,4.1,4.1,102,6.6,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,
03/08/2017,11:30,RC-05,15170,T,0.3,,3,12.3,<3.8,190,0.16,0.33,0.32,0.042,<0.005,5.2,4.1,98,7.3,22.3,328,31.2,,37.3,2.66,9.74,3.82,1.7,5.77,5.56,,<0.1,3.1,,,,,,,,,,,,,,,,,,
03/08/2017,11:30,RC-05,15170,M,5,,5.7,12.5,<4.2,201,0.18,0.31,0.35,0.031,<0.005,5.4,4,102,7.3,21.9,326,32.5,,38.5,2.75,10.1,3.9,1.8,5.77,5.56,121000,<0.1,<1,,,,,,,,,,,,,,,,,,
03/08/2017,11:30,RC-05,15170,B,10,,15.9,13.6,<5.0,209,0.18,0.26,0.59,0.033,<0.005,4.5,3.9,104,7.2,22.4,372,35.3,,37.8,2.73,9.93,3.8,1.8,5.89,5.52,,<0.1,<1,,,,,,,,,,,,,,,,,,
03/08/2017,12:30,RC-06,15199,T,0.3,,2.2,13.8,2.6,250,0.18,1.1,0.38,0.062,<0.005,6,5,120,13.1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
04/12/2017,9:00,RC-05,15170,M,5,,1.5,13.6,<3.3,190,<0.1,0.3,0.79,0.046,<0.005,3.7,3.8,118,8.5,28.2,475,32.5,,43.3,3.01,12.3,4.3,2,5.77,6.07,40900,<0.1,,,,,,,,,,,,,,,,,,,
05/10/2017,10:20,RC-05,15170,M ,5,,4.9,14.4,<2.9,187,<0.1,0.25,0.56,0.061,<0.005,4.1,4,112,8,26.2,350,27,,41.4,3,11.6,5.2,2.2,5.09,4.44,70000,<1.0,,,,,,,,,,,,,,,,,,,
06/07/2017,8:50,RC-01,15168,T,0.3,,6.1,,,154,<0.1,0.01,0.60,0.015,<0.005,4.0,4.6,,6.8,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/13/2017,10:00,RC-01,15168,M,7,,8.5,7.2,<5.0,176,<0.1,0.20,0.54,<0.06,<0.005,4.0,3.9,104,6.6,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
06/13/2017,10:00,RC-01,15168,B,15,,0.9,<2.5,<2.5,201,<0.1,0.31,0.75,<0.06,<0.005,4.1,3.8,102,6.8,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
06/07/2017,9:45,RC-02,15169,T,0.3,,6.1,<7.5,<7.5,146,<0.1,<0.005,0.78,0.02,<0.005,3.8,3.8,,7.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
06/13/2017,9:30,RC-02,15169,M,6,,4.9,5.6,<5.0,159,<0.1,0.02,0.78,<0.06,<0.005,4.2,4.0,98,6.9,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/13/2017,9:30,RC-02,15169,B,12,,<0.5,1850,1270,243,<0.1,0.25,0.9,<0.06,<0.005,4.1,3.9,104,6.9,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/07/2017,10:15,RC-03,11068,T,0.3,,10.0,14.0,9.3,130,<0.1,<0.005,0.59,0.019,<0.005,4.1,4.1,,6.6,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
06/13/2017,9:00,RC-03,11068,B,9,,4.0,<6.2,<6.2,178,<0.1,0.02,0.61,<0.06,<0.005,4.2,4.0,94,6.8,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/07/2017,10:50,RC-04,15172,T,0.3,,5.0,15.6,10.4,137,<0.1,0.01,1.10,0.044,<0.005,4.3,4.4,,6.6,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,
06/07/2017,11:40,RC-05,15170,T,0.3,,<0.62,8.8,7.5,139,<0.1,0.09,0.55,0.017,<0.005,3.8,4.1,,8.2,25,129,10.2,,34.8,2.92,11.8,4.26,2.1,4.35,4.04,,<0.1,<1,,,,,,,,,,,,,,,,,,
06/07/2017,11:40,RC-05,15170,M,6,,1.1,8.0,7.7,136,<0.1,0.13,0.87,0.023,<0.005,4.0,4.1,,7.7,24,115,9.2,,34.6,2.9,11.1,4.2,2.3,3.98,9.94,294000,<0.1,<1,,,,,,,,,,,,,,,,,,
06/07/2017,11:40,RC-05,15170,B,11,,1.1,11.3,4.7,147,<0.1,0.24,0.36,0.023,<0.005,4.1,4.1,,7.4,22,277,47.6,,40.6,3.1,11.1,4.3,3.6,4.90,4.52,,<0.1,<1,,,,,,,,,,,,,,,,,,
06/07/2017,12:15,RC-06,15199,T,0.3,,<0.83,30.0,13.5,153,<0.1,0.01,0.94,0.064,<0.005,4.2,4.2,,10.8,,,,,,,,,,,,,,<2,,,,,,,,,,,,,,,,,,
07/12/2017,8:15,RC-05,15170,M,5,,8.2,9.0,<5.0,158,<0.10,0.012,1.00,0.072,0.008,3.9,4.4,88,8.9,,200,51,,31.7,2.9,11.5,4.2,4.7,4.22,3.77,215000,,,,,,,,,,,,,,,,,,,,
08/01/2017,7:35,RC-01,15168,T,0.3,,15.9,<5.0,<5.0,182,<0.10,<0.005,0.64,<0.05,0.005,3.7,3.9,100,7.7,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
08/01/2017,7:35,RC-01,15168,M,7,,14.0,<4.2,<4.2,147,<0.10,<0.005,0.67,<0.05,0.005,4.1,3.6,82,7.7,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2017,7:35,RC-01,15168,B,15,,2.2,<4.1,<4.1,204,<0.10,0.009,0.56,<0.05,0.009,3.8,3.6,104,7.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2017,8:15,RC-02,15169,T,0.3,,15.0,3.4,<3.3,145,<0.10,<0.005,0.72,<0.05,0.004,4.3,3.6,80,7.8,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/01/2017,8:15,RC-02,15169,M,7,,21.2,<5.0,<5.0,136,<0.10,<0.005,0.77,<0.05,0.005,4.2,4.1,80,7.8,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/01/2017,8:15,RC-02,15169,B,14,,3.9,<5.0,<5.0,160,0.22,0.007,0.66,0.06,0.034,4.3,3.5,154,7.5,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,
08/01/2017,8:50,RC-03,11068,T,0.3,,8.9,4.7,<4.2,121,<0.10,<0.005,0.84,0.051,0.006,4.0,3.8,52,7.8,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/01/2017,8:50,RC-03,11068,B,11,,12.5,5.2,5,136,<0.10,0.008,0.63,<0.05,0.007,4.1,3.6,68,7.7,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/01/2017,9:20,RC-04,15172,M,2,,20.8,14.9,7.3,118,<0.10,<0.005,0.94,0.078,0.018,4.5,3.9,76,7.8,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
08/01/2017,10:00,RC-05,15170,T,0.3,,4.4,6.8,<3.8,155,<0.10,<0.005,0.64,<0.05,0.008,4.3,3.6,78,8.4,23,115,21.4,,30.7,2.99,12.9,4.45,5.8,4.6,4.9,341057,<0.1,2.0,,,,,,,,,,,,,,,,,,
08/01/2017,10:00,RC-05,15170,M,6,,23.4,6.1,3.7,137,<0.10,0.006,0.68,<0.05,0.008,4.0,3.7,160,8.4,23,107,24.1,,30.8,2.99,12.8,4.43,5.5,4.6,4.5,,<0.1,4.0,,,,,,,,,,,,,,,,,,
08/01/2017,10:00,RC-05,15170,B,12,,3.3,6.4,<5.0,162,<0.10,0.009,1.0,<0.05,0.009,4.4,3.6,84,8.2,21,157,271.0,,32.0,2.98,12.3,4.32,7.7,4.8,4.8,,<0.1,9.8,,,,,,,,,,,,,,,,,,
08/01/2017,11:00,RC-06,15199,M,2,,9.5,14.6,7.0,161,<0.10,0.016,1.10,0.074,0.012,4.3,4.1,80,9.2,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
09/12/2017,8:40,RC-01,15168,T,0.3,,2.3,<3.6,<3.6,130,<0.10,0.12,0.54,0.046,<0.045,4.1,3.7,92,8.4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
09/12/2017,8:40,RC-01,15168,M,7,,4.2,3,<2.5,121,<0.10,0.12,0.56,0.054,<0.045,4.1,3.7,90,8.4,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
09/12/2017,8:40,RC-01,15168,B,14,,7.7,3.4,<3.3,132,<0.10,0.13,0.75,0.045,<0.045,4.3,3.9,92,8.4,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,
09/12/2017,9:15,RC-02,15169,T,0.3,,22.8,6.2,<5.7,138,<0.10,0.014,0.87,0.042,<0.045,4.1,3.9,90,8.6,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
09/12/2017,9:15,RC-02,15169,M,7,,14.7,7,<5.0,129,<0.10,0.014,0.74,0.048,<0.045,4,4.3,96,8.6,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
09/12/2017,9:15,RC-02,15169,B,14,,16.6,6.8,<5.0,136,<0.10,0.013,0.71,0.041,<0.045,4.4,3.7,90,8.6,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
09/12/2017,9:50,RC-03,11068,T,0.3,,13.4,10.4,5.8,146,<0.10,0.012,0.75,0.042,<0.045,4.2,2.9,82,8.7,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
09/12/2017,9:50,RC-03,11068,B,12,,12.6,12.2,<9.0,129,<0.10,0.012,0.7,0.042,<0.045,4.3,4.4,80,8.7,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
09/12/2017,10:30,RC-04,15172,M,2,,24.5,30.3,<14.3,146,<0.10,<0.005,1,0.085,<0.045,4.3,4.9,70,8.9,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
09/12/2017,11:05,RC-05,15170,T,0.3,,2.2,10.8,<5.0,117,<0.10,0.014,0.88,0.043,<0.045,3.7,3.6,92,9.3,22.5,210,39,,33.6,3,12.8,4.62,5,4.87,4.67,,0.17,<1,,,,,,,,,,,,,,,,,,
09/12/2017,11:05,RC-05,15170,M,6,,17.8,10.6,<5.0,117,<0.10,0.012,0.74,0.042,<0.045,4.1,4.7,84,9.1,24.3,210,39,,33,3,12.9,4.48,5,4.86,4.71,105534,0.18,2,,,,,,,,,,,,,,,,,,
09/12/2017,11:05,RC-05,15170,B,11,,18.4,11.4,<7.1,133,<0.10,0.016,0.68,0.043,<0.045,3.9,3.7,84,9.4,22.5,220,42,,34.9,3.2,13.4,4.7,5,4.86,4.72,,0.19,1,,,,,,,,,,,,,,,,,,
09/12/2017,12:00,RC-06,15199,M,2,,20.5,32.1,<12.8,143,<0.10,<0.005,0.94,0.092,<0.045,4.4,3.8,72,10.3,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
10/11/2017,8:15,RC-05,15170,M,5,,4.1,11.8,<7.0,151,<0.1,0.02,NS,0.044,0.0099,5.3,4.3,84,8.8,21.2,230,40,,29.7,3.04,12,4.62,5,4.61,4.3,154166,0.21,,,,,,,,,,,,,,,,,,,
11/08/2017,9:00,RC-05,15170,M,5,,12,12.2,5.2,179,0.10,0.06,0.69,0.049,0.014,,,90,8.5,19.9,220,37,,31.3,2.9,11.8,4.2,2.7,4.24,4.25,3835,<0.2,,,,,,,,,,,,,,,,,,,
12/11/2017,9:25,RC-01,15168,T,0.3,,<0.62,2.6,<2.5,134,<0.1,0.36,0.537,0.120,0.016,4.7,4.7,92,10.7,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
12/11/2017,10:00,RC-02,15169,T,0.3,,2.8,5.0,2.60,175,<0.1,0.33,0.425,0.120,0.012,4.4,4.4,86,9.0,,,,,,,,,,,,,,<2,,,,,,,,,,,,,,,,,,
12/11/2017,10:30,RC-03,11068,T,0.3,,3.6,5.8,3.10,149,<0.1,0.25,0.103,0.076,0.010,4.5,4.4,96,8.6,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
12/11/2017,11:30,RC-04,15172,T,0.3,,NS,21.3,6.60,179,<0.1,0.14,0.647,0.096,0.015,4.7,4.6,100,8.7,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,
12/11/2017,13:30,RC-05,15170,T,0.3,,1.8,7.1,3.50,154,<0.1,0.26,0.475,0.087,0.007,4.4,4.4,90,9.3,24.3,120,32,,35.9,3.1,12.6,4.4,2.1,4.6,4.4,,<0.5,<1,,,,,,,,,,,,,,,,,,
12/11/2017,13:30,RC-05,15170,M,5,,5.7,6.7,2.70,74.8,<0.1,0.27,0.580,0.077,0.008,5.4,5.4,88,9.0,24.1,210,38,,36.1,3.1,12.6,4.3,2.1,4.7,4.5,84456,<0.5,<1,,,,,,,,,,,,,,,,,,
12/11/2017,13:30,RC-05,15170,B,10,,1.7,9.2,<3.4,152,<0.1,0.28,0.390,0.079,0.009,4.5,4.5,94,9.1,24.0,250,40,,35.9,3.1,12.6,4.3,2.2,4.8,4.4,,<0.5,<1,,,,,,,,,,,,,,,,,,
12/11/2017,15:15,RC-06,15199,T,0.3,,3.6,23.6,8.00,184,<0.1,0.17,0.681,0.089,0.012,4.5,4.6,88,10,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
01/10/2018,9:30,RC-05,15170,M,5,,6.8,8.8,<3.8,158,<0.1,,0.24,0.05,0.015,4.6,4.7,96,9.6,23.8,226,33.4,,37.6,3.22,12.6,4.43,2,4.92,4.79,26030,<0.5,,,,,,,,,,,,,,,,,,,
02/07/2018,11:00,RC-05,15170,M,5,,6.7,12.8,<4.6,219,<0.1,0.38,0.43,0.047,0.015,4.7,4.6,92,9.7,24.6,311,36.6,,37.9,3.02,12.6,4.35,1.7,5.14,4.4,17626,<0.5,,,,,,,,,,,,,,,,,,,
03/08/2018,9:20,RC-01,15168,T,0.3,,4.4,4.5,<2.8,171,<0.1,0.39,0.62,0.19,0.0092,4.5,4.5,94,10.8,,,,,,,,,,,,,,<2,,,,,,,,,,,,,,,,,,
03/08/2018,10:00,RC-02,15169,T,0.3,,2.2,6.6,<3.8,172,<0.1,0.35,0.55,<0.05,<0.0050,4.8,4.7,96,10.0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
03/08/2018,10:40,RC-03,11068,T,0.3,,2.5,9.9,<3.6,252,<0.1,0.28,0.65,0.08,0.014,4.5,4.5,94,9.0,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,
03/08/2018,11:15,RC-04,15172,T,0.3,,5.3,36.6,<8.6,172,0.19,0.31,0.81,0.070,0.011,5.4,5.3,98,9.1,,,,,,,,,,,,,,23.1,,,,,,,,,,,,,,,,,,
03/08/2018,12:00,RC-05,15170,T,0.3,,1.3,9.6,<4.5,179,<0.1,0.42,0.6,<0.05,0.016,4.5,4.5,92,10.0,26.0,441,23.2,,40.5,3.18,13.9,4.41,1.5,4.52,4.76,,<0.40,7.5,,,,,,,,,,,,,,,,,,
03/08/2018,12:00,RC-05,15170,M,6,,5.9,11.9,<4.6,180,<0.1,0.45,0.68,0.053,0.0064,4.8,4.7,88,10.3,25.9,311,28.3,,42.4,3.30,14.3,4.55,1.6,4.64,4.62,NS,<0.40,7.5,,,,,,,,,,,,,,,,,,
03/08/2018,12:00,RC-05,15170,B,11,,<0.83,9.8,<3.8,177,<0.1,0.42,0.78,0.052,0.021,4.5,4.4,98,9.9,25.3,554,27.8,,41.2,3.27,14.0,4.49,1.6,4.59,4.74,,<0.40,5.2,,,,,,,,,,,,,,,,,,
03/08/2018,13:00,RC-06,15199,T,0.3,,1.8,23.3,5.9,171,0.11,1.2,0.68,0.110,0.024,5.1,5,98,10.1,,,,,,,,,,,,,,41.7,,,,,,,,,,,,,,,,,,
04/11/2018,10:15,RC-05,15170,M,6,,2.2,13,3.5,170,<0.10,0.69,0.5,0.051,0.03,5,4.8,102,11,27.1,550,23,,40.9,3.1,15.7,4.1,1.6,5.16,4.74,3101,<0.40,,,,,,,,,,,,,,,,,,,
05/09/2018,11:00,RC-05,15170,M,6,,6,12.4,<5.0,173,<0.10,0.44,0.560,<0.050,0.01,5.90,5.80,98.0,12.6,33,148,12,,43.30,3.35,15.10,5,2,5.13,4.64,18931,<0.40,,,,,,,,,,,,,,,,,,,
06/06/2018,8:30,RC-01,15168,T,0.3,,,5,3.5,159,<0.10,0.057,0.64,<0.050,<0.010,4.9,4.8,92,11.1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
06/06/2018,8:30,RC-01,15168,M,7,,,4.4,3.6,160,<0.10,0.059,0.46,<0.050,<0.010,4.8,4.7,94,11.2,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,
06/06/2018,8:30,RC-01,15168,B,15,,,3.2,<2.5,184,<0.10,0.38,0.86,<0.050,<0.010,4.3,4.3,108,11.1,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,
06/06/2018,9:30,RC-02,15169,T,0.3,,2.2,4.3,2.7,153,<0.10,<0.050,0.72,<0.050,<0.010,4.8,4.7,84,11.5,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/06/2018,9:30,RC-02,15169,M,7,,,4.9,3.1,159,<0.10,0.057,0.49,<0.050,<0.010,4.9,4.7,84,11.4,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,
06/06/2018,9:30,RC-02,15169,B,15,,,6.5,<3.3,198,<0.10,0.18,0.82,<0.050,<0.010,4.8,4.6,112,11.4,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
06/06/2018,10:15,RC-03,11068,T,0.3,,4.9,4.8,3,141,<0.10,<0.050,0.54,<0.050,<0.010,4.7,4.6,80,11.2,,,,,,,,,,,,,,<2,,,,,,,,,,,,,,,,,,
06/06/2018,10:15,RC-03,11068,B,10,,,5.9,<3.3,164,<0.10,<0.050,0.56,<0.050,<0.010,4.8,4.8,90,11.5,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,
06/06/2018,11:00,RC-04,15172,T,0.3,,18.4,18,5.8,160,<0.10,<0.050,0.57,0.062,0.021,5.3,5.1,92,10.9,,,,,,,,,,,,,,8.6,,,,,,,,,,,,,,,,,,
06/06/2018,11:45,RC-05,15170,T,0.3,,3.3,6.5,3.4,156,<0.10,0.061,0.40,<0.050,<0.010,4.8,4.6,82,11.8,28.1,<100,11,,32.4,3.1,14.2,4.4,1.9,5.02,4.88,,<0.40,14.6,,,,,,,,,,,,,,,,,,
06/06/2018,11:45,RC-05,15170,M,6,,5.6,6.8,3.4,156,<0.10,<0.050,0.48,<0.050,<0.010,4.9,4.7,84,11.5,29.8,<100,13,,32.3,3.1,14.2,4.3,1.9,4.91,4.86,35006,<0.40,14.1,,,,,,,,,,,,,,,,,,
06/06/2018,11:45,RC-05,15170,B,12,,4.7,12,3.9,160,<0.10,0.16,0.51,<0.050,<0.010,4.7,4.5,92,11.5,26.6,280,73,,36.2,3.2,14.2,4.3,2.3,5.77,5.61,,<0.40,4.1,,,,,,,,,,,,,,,,,,
06/06/2018,12:45,RC-06,15199,M,2,,2.5,40.9,10.9,168,<0.10,0.061,0.72,0.12,0.045,5,4.8,88,13.2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
07/10/2018,8:00,RC-05,15170,M,6,,7.4,7.2,3.3,151,<0.10,0.052,1.1,<0.050,0.012,5.1,4.9,78,10.8,27,126,64.3,,29.8,3.12,14.4,4.44,4.4,4.50,4.00,165077,<0.40,,,,,,,,,,,,,,,,,,,
08/01/2018,9:20,RC-01,15168,T,1,,5.4,4.5,3.1,163,<0.1,<0.05,0.644,<0.01,<0.01,5.0,4.9,82,12.1,,,,,,,,,,,,,,<2,,,,,,,,,,,,,,,,,,
08/01/2018,9:20,RC-01,15168,M,7,,7.6,4.7,3.6,160,<0.1,<0.05,0.634,<0.01,<0.01,5.7,5.6,78,12.3,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,
08/01/2018,9:20,RC-01,15168,B,15,,6.7,4.0,2.8,163,<0.1,<0.05,1.09,<0.01,<0.01,5.4,5.3,88,12.9,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2018,10:10,RC-02,15169,T,0.3,,15.9,4.5,3.1,153,<0.1,<0.05,0.837,<0.01,<0.01,4.9,4.9,76,11.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2018,10:10,RC-02,15169,M,7,,9.4,5.0,3.3,146,<0.1,<0.05,0.914,<0.01,<0.01,5.9,5.5,74,11.6,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
08/01/2018,10:10,RC-02,15169,B,14,,16.1,2.6,<2.5,174,0.1,<0.05,1.15,<0.01,<0.01,4.9,4.7,100,11.2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2018,10:40,RC-03,11068,T,0.3,,8.9,5.0,3.3,157,<0.1,<0.05,0.872,<0.01,<0.01,4.9,4.8,74,11.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2018,10:40,RC-03,11068,B,10,,11.1,5.4,3.1,156,<0.1,<0.05,0.717,<0.01,<0.01,4.9,4.8,74,11.4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
08/01/2018,11:15,RC-04,15172,M,2,,7.0,28.9,10.3,159,<0.1,<0.05,1.85,0.12,0.042,5.4,5.2,82,11.7,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,
08/01/2018,11:50,RC-05,15170,T,0.3,,7.1,4.0,2.7,158,<0.1,<0.05,0.844,<0.01,<0.01,5.6,5.4,76,11.6,27,<100,34.2,,28.2,3.28,15.5,4.56,5.1,4,4.1,,<0.4,1,,,,,,,,,,,,,,,,,,
08/01/2018,11:50,RC-05,15170,M,5,,20.5,4.0,2.5,155,<0.1,<0.05,0.63,<0.01,<0.01,5.3,5.0,76,11.5,26.7,<100,45.8,,29.7,3.4,16.1,4.73,5.4,4,3.8,81029,<0.4,1,,,,,,,,,,,,,,,,,,
