Depth_m,Temp_C,datetime,DO_mg.L
5,19.621,2021-08-06T03:00:00Z,0
5.5,17.976,2021-08-06T03:00:00Z,0
6,17.218,2021-08-06T03:00:00Z,0
6.5,17.119,2021-08-06T03:00:00Z,0
7,16.392,2021-08-06T03:00:00Z,0
7.5,16.349,2021-08-06T03:00:00Z,0
8,15.977,2021-08-06T03:00:00Z,0
8.5,15.698,2021-08-06T03:00:00Z,0
0,27.459,2021-08-06T05:00:00Z,8.312
0.5,27.454,2021-08-06T05:00:00Z,8.188
1,27.475,2021-08-06T05:00:00Z,5.531
1.5,27.433,2021-08-06T05:00:00Z,8
2,27.462,2021-08-06T05:00:00Z,8.375
2.5,27.499,2021-08-06T05:00:00Z,8.375
3,26.13,2021-08-06T05:00:00Z,0.004
3.5,24.921,2021-08-06T05:00:00Z,0
4,23.552,2021-08-06T05:00:00Z,0
4.5,20.397,2021-08-06T05:00:00Z,0
5,18.441,2021-08-06T05:00:00Z,0
5.5,17.641,2021-08-06T05:00:00Z,0
6,17.163,2021-08-06T05:00:00Z,0
6.5,16.32,2021-08-06T05:00:00Z,0
7,16.167,2021-08-06T05:00:00Z,0
7.5,15.902,2021-08-06T05:00:00Z,0
8,15.559,2021-08-06T05:00:00Z,0
8.5,15.331,2021-08-06T05:00:00Z,0
0,28.934,2021-08-06T19:00:00Z,7.156
0.5,28.557,2021-08-06T19:00:00Z,11.75
1,27.939,2021-08-06T19:00:00Z,10.312
1.5,27.628,2021-08-06T19:00:00Z,9.625
2,27.416,2021-08-06T19:00:00Z,5.969
2.5,27.389,2021-08-06T19:00:00Z,4.688
3,27.236,2021-08-06T19:00:00Z,3.703
3.5,24.625,2021-08-06T19:00:00Z,0.777
4,23.204,2021-08-06T19:00:00Z,0.867
4.5,19.692,2021-08-06T19:00:00Z,0.652
5,19.311,2021-08-06T19:00:00Z,0.535
5.5,17.875,2021-08-06T19:00:00Z,0
6,17.185,2021-08-06T19:00:00Z,0
6.5,16.642,2021-08-06T19:00:00Z,0
7,16.399,2021-08-06T19:00:00Z,0
7.5,15.884,2021-08-06T19:00:00Z,0
8,15.637,2021-08-06T19:00:00Z,0
8.5,15.447,2021-08-06T19:00:00Z,0
0,28.621,2021-08-06T21:00:00Z,9.938
0.5,28.559,2021-08-06T21:00:00Z,10.25
1,28.444,2021-08-06T21:00:00Z,9.188
1.5,28.005,2021-08-06T21:00:00Z,10.25
2,27.781,2021-08-06T21:00:00Z,8.062
2.5,27.571,2021-08-06T21:00:00Z,7.812
3,27.368,2021-08-06T21:00:00Z,6.875
3.5,25.711,2021-08-06T21:00:00Z,1.961
4,22.86,2021-08-06T21:00:00Z,1.109
4.5,21.132,2021-08-06T21:00:00Z,1.109
5,19.553,2021-08-06T21:00:00Z,1.086
5.5,18.675,2021-08-06T21:00:00Z,1
6,18.105,2021-08-06T21:00:00Z,0.848
6.5,17.116,2021-08-06T21:00:00Z,0.762
7,16.575,2021-08-06T21:00:00Z,0.19
7.5,16.438,2021-08-06T21:00:00Z,0
8,15.847,2021-08-06T21:00:00Z,0
8.5,15.693,2021-08-06T21:00:00Z,0
0,28.26,2021-08-06T23:00:00Z,10.062
0.5,28.365,2021-08-06T23:00:00Z,10
1,28.258,2021-08-06T23:00:00Z,8.25
1.5,28.14,2021-08-06T23:00:00Z,9.625
2,28.105,2021-08-06T23:00:00Z,10
2.5,27.85,2021-08-06T23:00:00Z,7.188
3,27.159,2021-08-06T23:00:00Z,1.875
3.5,25.163,2021-08-06T23:00:00Z,0.742
4,22.384,2021-08-06T23:00:00Z,0.648
4.5,21.673,2021-08-06T23:00:00Z,0.566
5,20.407,2021-08-06T23:00:00Z,0.249
5.5,19.356,2021-08-06T23:00:00Z,0
6,18.495,2021-08-06T23:00:00Z,0
6.5,17.584,2021-08-06T23:00:00Z,0
7,17.183,2021-08-06T23:00:00Z,0
7.5,16.542,2021-08-06T23:00:00Z,0
8,16.164,2021-08-06T23:00:00Z,0
8.5,16.008,2021-08-06T23:00:00Z,0
0,28.1,2021-08-07T01:00:00Z,9.062
0.5,28.02,2021-08-07T01:00:00Z,8.75
1,28.032,2021-08-07T01:00:00Z,5.906
1.5,28.016,2021-08-07T01:00:00Z,8.938
2,28.091,2021-08-07T01:00:00Z,9.312
2.5,27.706,2021-08-07T01:00:00Z,8.25
3,26.026,2021-08-07T01:00:00Z,0.812
3.5,24.847,2021-08-07T01:00:00Z,0.03
4,23.675,2021-08-07T01:00:00Z,0
4.5,22.352,2021-08-07T01:00:00Z,0
5,20.63,2021-08-07T01:00:00Z,0
5.5,19.513,2021-08-07T01:00:00Z,0
6,18.127,2021-08-07T01:00:00Z,0
6.5,17.415,2021-08-07T01:00:00Z,0
7,16.987,2021-08-07T01:00:00Z,0
7.5,16.545,2021-08-07T01:00:00Z,0
8,16.222,2021-08-07T01:00:00Z,0
8.5,15.986,2021-08-07T01:00:00Z,0
0,27.947,2021-08-07T03:00:00Z,7.156
0.5,27.905,2021-08-07T03:00:00Z,5.5
1,27.892,2021-08-07T03:00:00Z,9.25
1.5,27.939,2021-08-07T03:00:00Z,8.812
2,27.795,2021-08-07T03:00:00Z,8.688
2.5,27.675,2021-08-07T03:00:00Z,5.969
3,26.432,2021-08-07T03:00:00Z,0.498
3.5,25.123,2021-08-07T03:00:00Z,0
4,24.009,2021-08-07T03:00:00Z,0
4.5,22.467,2021-08-07T03:00:00Z,0
5,19.968,2021-08-07T03:00:00Z,0
5.5,18.845,2021-08-07T03:00:00Z,0
6,18.102,2021-08-07T03:00:00Z,0
6.5,17.296,2021-08-07T03:00:00Z,0
7,16.749,2021-08-07T03:00:00Z,0
7.5,16.146,2021-08-07T03:00:00Z,0
8,15.999,2021-08-07T03:00:00Z,0
8.5,15.637,2021-08-07T03:00:00Z,0
0,27.729,2021-08-07T05:00:00Z,8.438
0.5,27.641,2021-08-07T05:00:00Z,8.938
1,27.639,2021-08-07T05:00:00Z,8.562
1.5,27.672,2021-08-07T05:00:00Z,8.125
2,27.626,2021-08-07T05:00:00Z,8.688
2.5,27.329,2021-08-07T05:00:00Z,3.984
3,26.171,2021-08-07T05:00:00Z,0
3.5,25.48,2021-08-07T05:00:00Z,0
4,23.822,2021-08-07T05:00:00Z,0
4.5,21.845,2021-08-07T05:00:00Z,0
5,19.902,2021-08-07T05:00:00Z,0
5.5,18.445,2021-08-07T05:00:00Z,0
6,17.771,2021-08-07T05:00:00Z,0
6.5,16.945,2021-08-07T05:00:00Z,0
7,16.455,2021-08-07T05:00:00Z,0
7.5,16.082,2021-08-07T05:00:00Z,0
8,15.711,2021-08-07T05:00:00Z,0
8.5,15.686,2021-08-07T05:00:00Z,0
0,29.377,2021-08-07T19:00:00Z,11.125
0.5,29.374,2021-08-07T19:00:00Z,7.719
1,28.653,2021-08-07T19:00:00Z,11.375
1.5,28.374,2021-08-07T19:00:00Z,10.375
2,27.842,2021-08-07T19:00:00Z,9.438
2.5,27.401,2021-08-07T19:00:00Z,4.906
3,26.86,2021-08-07T19:00:00Z,0.684
3.5,24.616,2021-08-07T19:00:00Z,0.363
4,21.943,2021-08-07T19:00:00Z,0
4.5,19.883,2021-08-07T19:00:00Z,0
5,18.252,2021-08-07T19:00:00Z,0
5.5,17.96,2021-08-07T19:00:00Z,0
6,17.219,2021-08-07T19:00:00Z,0
6.5,16.786,2021-08-07T19:00:00Z,0
7,16.211,2021-08-07T19:00:00Z,0
7.5,16.112,2021-08-07T19:00:00Z,0
8,15.75,2021-08-07T19:00:00Z,0
8.5,15.493,2021-08-07T19:00:00Z,0
0,29.068,2021-08-07T21:00:00Z,11.188
0.5,29.236,2021-08-07T21:00:00Z,10.25
1,29.104,2021-08-07T21:00:00Z,10.125
1.5,29.024,2021-08-07T21:00:00Z,9.25
2,28.412,2021-08-07T21:00:00Z,9.188
2.5,27.701,2021-08-07T21:00:00Z,4.219
3,26.291,2021-08-07T21:00:00Z,0.551
3.5,24.32,2021-08-07T21:00:00Z,0
4,23.178,2021-08-07T21:00:00Z,0
4.5,21.33,2021-08-07T21:00:00Z,0
5,19.824,2021-08-07T21:00:00Z,0
5.5,18.587,2021-08-07T21:00:00Z,0
6,17.739,2021-08-07T21:00:00Z,0
6.5,17.417,2021-08-07T21:00:00Z,0
7,17.098,2021-08-07T21:00:00Z,0
7.5,16.578,2021-08-07T21:00:00Z,0
8,15.392,2021-08-07T21:00:00Z,0
8.5,15.727,2021-08-07T21:00:00Z,0
0,29.062,2021-08-07T23:00:00Z,12.125
0.5,29.112,2021-08-07T23:00:00Z,12.125
1,29.078,2021-08-07T23:00:00Z,12
1.5,29.082,2021-08-07T23:00:00Z,7.844
2,27.849,2021-08-07T23:00:00Z,8.625
2.5,27.346,2021-08-07T23:00:00Z,4.406
3,25.293,2021-08-07T23:00:00Z,0
3.5,23.42,2021-08-07T23:00:00Z,0
4,22.171,2021-08-07T23:00:00Z,0
4.5,20.245,2021-08-07T23:00:00Z,0
5,18.128,2021-08-07T23:00:00Z,0
5.5,17.515,2021-08-07T23:00:00Z,0
6,16.904,2021-08-07T23:00:00Z,0
6.5,16.17,2021-08-07T23:00:00Z,0
7,16.029,2021-08-07T23:00:00Z,0
7.5,15.854,2021-08-07T23:00:00Z,0
8,15.242,2021-08-07T23:00:00Z,0
8.5,15.038,2021-08-07T23:00:00Z,0
0,28.893,2021-08-08T01:00:00Z,9.938
0.5,28.885,2021-08-08T01:00:00Z,11.312
1,28.941,2021-08-08T01:00:00Z,11.438
1.5,28.788,2021-08-08T01:00:00Z,10.875
2,27.875,2021-08-08T01:00:00Z,8.875
2.5,27.455,2021-08-08T01:00:00Z,3.828
3,25.631,2021-08-08T01:00:00Z,0
3.5,23.789,2021-08-08T01:00:00Z,0
4,22.435,2021-08-08T01:00:00Z,0
4.5,19.496,2021-08-08T01:00:00Z,0
5,17.778,2021-08-08T01:00:00Z,0
5.5,17.429,2021-08-08T01:00:00Z,0
6,17.192,2021-08-08T01:00:00Z,0
6.5,16.094,2021-08-08T01:00:00Z,0
7,16.348,2021-08-08T01:00:00Z,0
7.5,15.64,2021-08-08T01:00:00Z,0
8,15.173,2021-08-08T01:00:00Z,0
8.5,14.762,2021-08-08T01:00:00Z,0
0,28.667,2021-08-08T03:00:00Z,10.875
0.5,28.627,2021-08-08T03:00:00Z,11.188
1,28.707,2021-08-08T03:00:00Z,10.625
1.5,28.514,2021-08-08T03:00:00Z,11
2,27.825,2021-08-08T03:00:00Z,6.469
2.5,27.012,2021-08-08T03:00:00Z,0.539
3,25.849,2021-08-08T03:00:00Z,0
3.5,24.936,2021-08-08T03:00:00Z,0
4,22.761,2021-08-08T03:00:00Z,0
4.5,19.781,2021-08-08T03:00:00Z,0
5,18.813,2021-08-08T03:00:00Z,0
5.5,17.612,2021-08-08T03:00:00Z,0
6,16.756,2021-08-08T03:00:00Z,0
6.5,16.781,2021-08-08T03:00:00Z,0
7,15.964,2021-08-08T03:00:00Z,0
7.5,16.106,2021-08-08T03:00:00Z,0
8,15.429,2021-08-08T03:00:00Z,0
8.5,15.528,2021-08-08T03:00:00Z,0
0,28.489,2021-08-08T05:00:00Z,9.375
0.5,28.375,2021-08-08T05:00:00Z,8.75
1,28.435,2021-08-08T05:00:00Z,9.75
1.5,27.918,2021-08-08T05:00:00Z,9.875
2,27.485,2021-08-08T05:00:00Z,4.094
2.5,26.776,2021-08-08T05:00:00Z,0
3,26.328,2021-08-08T05:00:00Z,0
3.5,25.684,2021-08-08T05:00:00Z,0
4,21.849,2021-08-08T05:00:00Z,0
4.5,19.745,2021-08-08T05:00:00Z,0
5,18.041,2021-08-08T05:00:00Z,0
5.5,17.195,2021-08-08T05:00:00Z,0
6,16.734,2021-08-08T05:00:00Z,0
6.5,16.31,2021-08-08T05:00:00Z,0
7,16.159,2021-08-08T05:00:00Z,0
7.5,15.786,2021-08-08T05:00:00Z,0
8,15.335,2021-08-08T05:00:00Z,0
8.5,15.075,2021-08-08T05:00:00Z,0
0,29.241,2021-08-08T19:00:00Z,9.25
0.5,28.874,2021-08-08T19:00:00Z,6.656
1,28.471,2021-08-08T19:00:00Z,10.25
1.5,28.159,2021-08-08T19:00:00Z,8
2,28.085,2021-08-08T19:00:00Z,5.844
2.5,27.621,2021-08-08T19:00:00Z,4.219
3,26.864,2021-08-08T19:00:00Z,0
3.5,24.483,2021-08-08T19:00:00Z,0
4,21.52,2021-08-08T19:00:00Z,0
4.5,19.389,2021-08-08T19:00:00Z,0
5,18.095,2021-08-08T19:00:00Z,0
5.5,17.054,2021-08-08T19:00:00Z,0
6,16.641,2021-08-08T19:00:00Z,0
6.5,15.948,2021-08-08T19:00:00Z,0
7,15.597,2021-08-08T19:00:00Z,0
7.5,15.521,2021-08-08T19:00:00Z,0
8,15.281,2021-08-08T19:00:00Z,0
8.5,15.315,2021-08-08T19:00:00Z,0
0,28.84,2021-08-08T21:00:00Z,9.25
0.5,28.857,2021-08-08T21:00:00Z,9
1,28.679,2021-08-08T21:00:00Z,9.312
1.5,28.54,2021-08-08T21:00:00Z,6.469
2,28.275,2021-08-08T21:00:00Z,8.375
2.5,27.96,2021-08-08T21:00:00Z,6.625
3,26.688,2021-08-08T21:00:00Z,0.656
3.5,24.385,2021-08-08T21:00:00Z,0
4,22.62,2021-08-08T21:00:00Z,0
4.5,20.351,2021-08-08T21:00:00Z,0
5,18.929,2021-08-08T21:00:00Z,0
5.5,18.487,2021-08-08T21:00:00Z,0
6,17.573,2021-08-08T21:00:00Z,0
6.5,16.78,2021-08-08T21:00:00Z,0
7,16.238,2021-08-08T21:00:00Z,0
7.5,15.931,2021-08-08T21:00:00Z,0
8,15.543,2021-08-08T21:00:00Z,0
8.5,15.136,2021-08-08T21:00:00Z,0
0,28.72,2021-08-08T23:00:00Z,7.188
0.5,28.658,2021-08-08T23:00:00Z,8.438
1,28.699,2021-08-08T23:00:00Z,9.438
1.5,28.701,2021-08-08T23:00:00Z,9.125
2,28.401,2021-08-08T23:00:00Z,7.438
2.5,27.751,2021-08-08T23:00:00Z,4.188
3,26.785,2021-08-08T23:00:00Z,0.365
3.5,24.134,2021-08-08T23:00:00Z,0
4,21.908,2021-08-08T23:00:00Z,0
4.5,19.613,2021-08-08T23:00:00Z,0
5,18.859,2021-08-08T23:00:00Z,0
5.5,17.671,2021-08-08T23:00:00Z,0
6,16.589,2021-08-08T23:00:00Z,0
6.5,16.446,2021-08-08T23:00:00Z,0
7,16.006,2021-08-08T23:00:00Z,0
7.5,15.712,2021-08-08T23:00:00Z,0
8,15.471,2021-08-08T23:00:00Z,0
8.5,15.331,2021-08-08T23:00:00Z,0
0,28.547,2021-08-09T01:00:00Z,8.438
0.5,28.527,2021-08-09T01:00:00Z,9.438
1,28.623,2021-08-09T01:00:00Z,8.688
1.5,28.509,2021-08-09T01:00:00Z,9.375
2,28.255,2021-08-09T01:00:00Z,8.375
2.5,27.836,2021-08-09T01:00:00Z,6.125
3,26.498,2021-08-09T01:00:00Z,0
3.5,23.024,2021-08-09T01:00:00Z,0
4,21.363,2021-08-09T01:00:00Z,0
4.5,20.236,2021-08-09T01:00:00Z,0
5,18.431,2021-08-09T01:00:00Z,0
5.5,17.989,2021-08-09T01:00:00Z,0
6,17.05,2021-08-09T01:00:00Z,0
6.5,16.573,2021-08-09T01:00:00Z,0
7,15.363,2021-08-09T01:00:00Z,0
7.5,15.331,2021-08-09T01:00:00Z,0
8,15.399,2021-08-09T01:00:00Z,0
8.5,14.938,2021-08-09T01:00:00Z,0
0,28.256,2021-08-09T03:00:00Z,4.844
0.5,28.276,2021-08-09T03:00:00Z,8.25
1,28.328,2021-08-09T03:00:00Z,8.75
1.5,28.37,2021-08-09T03:00:00Z,9.125
2,28.1,2021-08-09T03:00:00Z,7.875
2.5,27.029,2021-08-09T03:00:00Z,1.742
3,25.289,2021-08-09T03:00:00Z,0
3.5,23.884,2021-08-09T03:00:00Z,0
4,22.299,2021-08-09T03:00:00Z,0
4.5,20.569,2021-08-09T03:00:00Z,0
5,17.677,2021-08-09T03:00:00Z,0
5.5,17.056,2021-08-09T03:00:00Z,0
6,16.603,2021-08-09T03:00:00Z,0
6.5,15.875,2021-08-09T03:00:00Z,0
7,15.609,2021-08-09T03:00:00Z,0
7.5,15.177,2021-08-09T03:00:00Z,0
8,14.955,2021-08-09T03:00:00Z,0
8.5,14.835,2021-08-09T03:00:00Z,0
0,28.162,2021-08-09T05:00:00Z,8.562
0.5,28.245,2021-08-09T05:00:00Z,8.562
1,28.192,2021-08-09T05:00:00Z,8.812
1.5,28.158,2021-08-09T05:00:00Z,8.938
2,27.832,2021-08-09T05:00:00Z,7.062
2.5,26.923,2021-08-09T05:00:00Z,0.785
3,25.975,2021-08-09T05:00:00Z,0
3.5,24.414,2021-08-09T05:00:00Z,0
4,22.279,2021-08-09T05:00:00Z,0
4.5,20.129,2021-08-09T05:00:00Z,0
5,18.198,2021-08-09T05:00:00Z,0
5.5,16.906,2021-08-09T05:00:00Z,0
6,16.396,2021-08-09T05:00:00Z,0
6.5,15.462,2021-08-09T05:00:00Z,0
7,15.328,2021-08-09T05:00:00Z,0
7.5,15.153,2021-08-09T05:00:00Z,0
8,15.055,2021-08-09T05:00:00Z,0
8.5,15.056,2021-08-09T05:00:00Z,0
0,29.532,2021-08-09T19:00:00Z,10.125
0.5,29.135,2021-08-09T19:00:00Z,9.062
1,28.974,2021-08-09T19:00:00Z,10.062
1.5,28.799,2021-08-09T19:00:00Z,9.562
2,28.582,2021-08-09T19:00:00Z,8.562
2.5,27.735,2021-08-09T19:00:00Z,4.281
3,26.822,2021-08-09T19:00:00Z,0
3.5,24.256,2021-08-09T19:00:00Z,0
4,21.621,2021-08-09T19:00:00Z,0
4.5,19.343,2021-08-09T19:00:00Z,0
5,18.258,2021-08-09T19:00:00Z,0
5.5,17.2,2021-08-09T19:00:00Z,0
6,16.544,2021-08-09T19:00:00Z,0
6.5,16.037,2021-08-09T19:00:00Z,0
7,15.59,2021-08-09T19:00:00Z,0
7.5,15.421,2021-08-09T19:00:00Z,0
8,15.226,2021-08-09T19:00:00Z,0
8.5,15.038,2021-08-09T19:00:00Z,0
0,29.228,2021-08-09T21:00:00Z,9.312
0.5,29.25,2021-08-09T21:00:00Z,9.688
1,29.168,2021-08-09T21:00:00Z,9.375
1.5,29.041,2021-08-09T21:00:00Z,10
2,28.676,2021-08-09T21:00:00Z,8.375
2.5,28.092,2021-08-09T21:00:00Z,4.375
3,26.91,2021-08-09T21:00:00Z,0.017
3.5,23.286,2021-08-09T21:00:00Z,0
4,21.973,2021-08-09T21:00:00Z,0
4.5,21.479,2021-08-09T21:00:00Z,0
5,19.853,2021-08-09T21:00:00Z,0
5.5,18.483,2021-08-09T21:00:00Z,0
6,17.044,2021-08-09T21:00:00Z,0
6.5,16.496,2021-08-09T21:00:00Z,0
7,16.319,2021-08-09T21:00:00Z,0
7.5,15.886,2021-08-09T21:00:00Z,0
8,15.541,2021-08-09T21:00:00Z,0
8.5,15.366,2021-08-09T21:00:00Z,0
0,29.226,2021-08-09T23:00:00Z,9.688
0.5,29.231,2021-08-09T23:00:00Z,9.688
1,29.188,2021-08-09T23:00:00Z,9.625
1.5,29.176,2021-08-09T23:00:00Z,9.812
2,28.565,2021-08-09T23:00:00Z,6.469
2.5,28.097,2021-08-09T23:00:00Z,3.234
3,26.687,2021-08-09T23:00:00Z,0.05
3.5,23.369,2021-08-09T23:00:00Z,0
4,22.354,2021-08-09T23:00:00Z,0
4.5,20.428,2021-08-09T23:00:00Z,0
5,18.341,2021-08-09T23:00:00Z,0
5.5,17.673,2021-08-09T23:00:00Z,0
6,16.43,2021-08-09T23:00:00Z,0
6.5,16.003,2021-08-09T23:00:00Z,0
7,15.816,2021-08-09T23:00:00Z,0
7.5,15.686,2021-08-09T23:00:00Z,0
8,15.48,2021-08-09T23:00:00Z,0
8.5,15.023,2021-08-09T23:00:00Z,0
0,28.896,2021-08-10T01:00:00Z,9.625
0.5,28.931,2021-08-10T01:00:00Z,9.25
1,28.885,2021-08-10T01:00:00Z,9.062
1.5,28.941,2021-08-10T01:00:00Z,8.812
2,28.599,2021-08-10T01:00:00Z,8.438
2.5,28,2021-08-10T01:00:00Z,5.344
3,25.759,2021-08-10T01:00:00Z,0
3.5,24.067,2021-08-10T01:00:00Z,0
4,22.581,2021-08-10T01:00:00Z,0
4.5,20.123,2021-08-10T01:00:00Z,0
5,17.966,2021-08-10T01:00:00Z,0
5.5,16.778,2021-08-10T01:00:00Z,0
6,16.158,2021-08-10T01:00:00Z,0
6.5,15.993,2021-08-10T01:00:00Z,0
7,15.783,2021-08-10T01:00:00Z,0
7.5,15.128,2021-08-10T01:00:00Z,0
8,14.918,2021-08-10T01:00:00Z,0
8.5,14.85,2021-08-10T01:00:00Z,0
0,28.754,2021-08-10T03:00:00Z,8.875
0.5,28.831,2021-08-10T03:00:00Z,9.375
1,28.869,2021-08-10T03:00:00Z,8.625
1.5,28.79,2021-08-10T03:00:00Z,9.125
2,28.27,2021-08-10T03:00:00Z,7.812
2.5,27.012,2021-08-10T03:00:00Z,0.82
3,26.007,2021-08-10T03:00:00Z,0
3.5,24.888,2021-08-10T03:00:00Z,0
4,23.053,2021-08-10T03:00:00Z,0
4.5,18.65,2021-08-10T03:00:00Z,0
5,17.754,2021-08-10T03:00:00Z,0
5.5,17.126,2021-08-10T03:00:00Z,0
6,16.876,2021-08-10T03:00:00Z,0
6.5,15.955,2021-08-10T03:00:00Z,0
7,15.299,2021-08-10T03:00:00Z,0
7.5,15.137,2021-08-10T03:00:00Z,0
8,15.023,2021-08-10T03:00:00Z,0
8.5,14.884,2021-08-10T03:00:00Z,0
0,28.696,2021-08-10T05:00:00Z,8.688
0.5,28.719,2021-08-10T05:00:00Z,9.188
1,28.695,2021-08-10T05:00:00Z,9
1.5,28.514,2021-08-10T05:00:00Z,7.438
2,28.111,2021-08-10T05:00:00Z,6.062
2.5,27.199,2021-08-10T05:00:00Z,1.078
3,26.729,2021-08-10T05:00:00Z,0
3.5,25.764,2021-08-10T05:00:00Z,0
4,23.386,2021-08-10T05:00:00Z,0
4.5,20.088,2021-08-10T05:00:00Z,0
5,19.056,2021-08-10T05:00:00Z,0
5.5,18.145,2021-08-10T05:00:00Z,0
6,16.97,2021-08-10T05:00:00Z,0
6.5,16.35,2021-08-10T05:00:00Z,0
7,15.877,2021-08-10T05:00:00Z,0
7.5,15.418,2021-08-10T05:00:00Z,0
8,15.414,2021-08-10T05:00:00Z,0
8.5,14.793,2021-08-10T05:00:00Z,0
0,29.745,2021-08-10T19:00:00Z,12.4
0.5,29.303,2021-08-10T19:00:00Z,12.795
1,28.605,2021-08-10T19:00:00Z,11.374
1.5,28.204,2021-08-10T19:00:00Z,9.392
2,27.791,2021-08-10T19:00:00Z,7.18
2.5,27.468,2021-08-10T19:00:00Z,5.59
3,26.9,2021-08-10T19:00:00Z,1.272
3.5,24.356,2021-08-10T19:00:00Z,0
4,20.353,2021-08-10T19:00:00Z,0
4.5,18.055,2021-08-10T19:00:00Z,0
5,16.728,2021-08-10T19:00:00Z,0
5.5,15.868,2021-08-10T19:00:00Z,0
6,15.423,2021-08-10T19:00:00Z,0
6.5,15.066,2021-08-10T19:00:00Z,0
7,14.76,2021-08-10T19:00:00Z,0
7.5,14.651,2021-08-10T19:00:00Z,0
8,14.448,2021-08-10T19:00:00Z,0
8.5,14.264,2021-08-10T19:00:00Z,0
0,29.702,2021-08-10T21:00:00Z,11.926
0.5,29.728,2021-08-10T21:00:00Z,11.917
1,29.455,2021-08-10T21:00:00Z,11.965
1.5,29.224,2021-08-10T21:00:00Z,11.474
2,28.876,2021-08-10T21:00:00Z,11.383
2.5,27.646,2021-08-10T21:00:00Z,6.887
3,27.021,2021-08-10T21:00:00Z,1.299
3.5,22.148,2021-08-10T21:00:00Z,0
4,20.008,2021-08-10T21:00:00Z,0
4.5,18.504,2021-08-10T21:00:00Z,0
5,17.359,2021-08-10T21:00:00Z,0
5.5,15.748,2021-08-10T21:00:00Z,0
6,15.349,2021-08-10T21:00:00Z,0
6.5,15.13,2021-08-10T21:00:00Z,0
7,14.951,2021-08-10T21:00:00Z,0
7.5,14.767,2021-08-10T21:00:00Z,0
8,14.639,2021-08-10T21:00:00Z,0
8.5,14.364,2021-08-10T21:00:00Z,0
0,29.337,2021-08-10T23:00:00Z,11.069
0.5,29.263,2021-08-10T23:00:00Z,11.063
1,29.284,2021-08-10T23:00:00Z,11.063
1.5,29.25,2021-08-10T23:00:00Z,11.071
2,28.822,2021-08-10T23:00:00Z,10.828
2.5,28.211,2021-08-10T23:00:00Z,8.705
3,26.692,2021-08-10T23:00:00Z,1.848
3.5,22.422,2021-08-10T23:00:00Z,0
4,20.893,2021-08-10T23:00:00Z,0
4.5,18.45,2021-08-10T23:00:00Z,0
5,16.747,2021-08-10T23:00:00Z,0
5.5,15.818,2021-08-10T23:00:00Z,0
6,15.222,2021-08-10T23:00:00Z,0
6.5,14.894,2021-08-10T23:00:00Z,0
7,14.61,2021-08-10T23:00:00Z,0
7.5,14.493,2021-08-10T23:00:00Z,0
8,14.33,2021-08-10T23:00:00Z,0
8.5,14.35,2021-08-10T23:00:00Z,0
0,29.173,2021-08-11T01:00:00Z,10.893
0.5,29.185,2021-08-11T01:00:00Z,10.891
1,29.216,2021-08-11T01:00:00Z,10.822
1.5,29.004,2021-08-11T01:00:00Z,10.734
2,28.793,2021-08-11T01:00:00Z,10.567
2.5,27.83,2021-08-11T01:00:00Z,5.728
3,25.075,2021-08-11T01:00:00Z,0
3.5,23.162,2021-08-11T01:00:00Z,0
4,21.494,2021-08-11T01:00:00Z,0
4.5,18.327,2021-08-11T01:00:00Z,0
5,16.87,2021-08-11T01:00:00Z,0
5.5,15.928,2021-08-11T01:00:00Z,0
6,15.397,2021-08-11T01:00:00Z,0
6.5,15.089,2021-08-11T01:00:00Z,0
7,14.587,2021-08-11T01:00:00Z,0
7.5,14.379,2021-08-11T01:00:00Z,0
8,14.341,2021-08-11T01:00:00Z,0
8.5,14.27,2021-08-11T01:00:00Z,0
0,28.825,2021-08-11T03:00:00Z,10.607
0.5,28.96,2021-08-11T03:00:00Z,10.605
1,28.919,2021-08-11T03:00:00Z,10.543
1.5,28.875,2021-08-11T03:00:00Z,10.541
2,28.206,2021-08-11T03:00:00Z,8.419
2.5,26.929,2021-08-11T03:00:00Z,1.731
3,26.006,2021-08-11T03:00:00Z,0
3.5,23.485,2021-08-11T03:00:00Z,0
4,21.639,2021-08-11T03:00:00Z,0
4.5,19.345,2021-08-11T03:00:00Z,0
5,16.782,2021-08-11T03:00:00Z,0
5.5,15.761,2021-08-11T03:00:00Z,0
6,15.084,2021-08-11T03:00:00Z,0
6.5,14.872,2021-08-11T03:00:00Z,0
7,14.515,2021-08-11T03:00:00Z,0
7.5,14.389,2021-08-11T03:00:00Z,0
8,14.317,2021-08-11T03:00:00Z,0
8.5,14.267,2021-08-11T03:00:00Z,0
0,28.783,2021-08-11T05:00:00Z,9.968
0.5,28.87,2021-08-11T05:00:00Z,9.966
1,28.794,2021-08-11T05:00:00Z,10.022
1.5,28.813,2021-08-11T05:00:00Z,9.945
2,27.638,2021-08-11T05:00:00Z,5.087
2.5,26.826,2021-08-11T05:00:00Z,1.81
3,26.104,2021-08-11T05:00:00Z,0
3.5,24.716,2021-08-11T05:00:00Z,0
4,22.08,2021-08-11T05:00:00Z,0
4.5,17.868,2021-08-11T05:00:00Z,0
5,16.325,2021-08-11T05:00:00Z,0
5.5,15.704,2021-08-11T05:00:00Z,0
6,15.274,2021-08-11T05:00:00Z,0
6.5,14.914,2021-08-11T05:00:00Z,0
7,14.512,2021-08-11T05:00:00Z,0
7.5,14.42,2021-08-11T05:00:00Z,0
8,14.354,2021-08-11T05:00:00Z,0
